"","ID","Location","Attendance","Hours","Minutes","Game Date","Highlights","HOME TEAM","HOME SCORE","HOME TEAM LOSS","HOME TEAM WIn","HOME TEAM Series loss","HOME TEAM Series win","AWAY TEAM","AWAY SCORE","AWAY TEAM LOSS","AWAY TEAM WIn","AWAY TEAM Series loss","AWAY TEAM Series win"
"594",21800619,"AT&T Center","18354","3","03","01-10","Aldridge: Career-high 56 points","SAS","154","18","25","0","0","OKC","147","16","25","0","0"
"595",21800620,"Golden 1 Center","16916","2","11","01-10","Seven Kings score in double figures","SAC","112","21","21","0","0","DET","102","23","17","0","0"
"596",21800621,"Wells Fargo Center","20487","2","21","01-11","Huerter: 29 points (5-8 3FG)","PHI","121","16","27","0","1","ATL","123","29","13","1","0"
"597",21800622,"Capital One Arena","17996","2","01","01-11","Satoransky: 18 points, 12 rebounds, 10 assists","WAS","113","25","18","0","0","MIL","106","12","29","0","0"
"598",21800623,"Madison Square Garden","19812","2","13","01-11","Sabonis: 22 points, 15 rebounds","NYK","106","32","10","2","0","IND","121","14","28","0","2"
"599",21800624,"Scotiabank Arena","19800","2","07","01-11","Leonard: 20 points, 11 rebounds","TOR","122","12","32","1","0","BKN","105","23","21","0","1"
"600",21800625,"Toyota Center","18055","2","03","01-11","Harden: 43 points, 10 rebounds, 12 assists","HOU","141","17","24","1","0","CLE","113","35","8","0","1"
"601",21800626,"Target Center","18978","2","13","01-11","Doncic: 29 points, 8 rebounds, 12 assists","MIN","115","22","20","1","0","DAL","119","22","20","0","1"
"602",21800627,"Vivint Smart Home Arena","18306","2","25","01-11","Mitchell: 33 points, 9 assists","UTA","113","21","22","1","0","LAL","95","20","23","0","1"
"603",21800628,"Moda Center","19393","1","58","01-11","Blazers outscore Hornets 70-49 in first half","POR","127","17","26","0","0","CHA","96","22","19","0","0"
"604",21800629,"ORACLE Arena","19596","2","12","01-11","Warriors score 40-plus in two quarters","GSW","146","14","28","0","1","CHI","109","32","10","1","0"
"605",21800630,"Staples Center","16540","2","21","01-12","Griffin: 44 points; Drummond: 20 pts, 21 reb","LAC","104","18","24","0","0","DET","109","23","18","0","0"
"606",21800631,"AmericanAirlines Arena","19600","2","16","01-12","Winslow leads seven in double figures w/ 26","MIA","112","20","21","0","1","MEM","108","23","19","1","0"
"607",21800632,"Amway Center","18846","2","10","01-12","Gordon: 28 pts, 12 reb; Vucevic: 16 pts, 13 reb","ORL","105","24","18","0","1","BOS","103","17","25","1","0"
"608",21800633,"Target Center","16384","2","16","01-12","Towns: 27 points, 27 rebounds, 4 blocks","MIN","110","22","21","1","1","NOP","106","23","20","1","1"
"609",21800634,"Chesapeake Energy Arena","18203","2","07","01-12","Westbrook: 24 points, 10 rebounds, 7 assists","OKC","122","16","26","1","0","SAS","112","19","25","0","1"
"610",21800635,"Talking Stick Resort Arena","15246","2","13","01-12","Oubre: 26 pts, 11 reb; Ayton: 22 pts, 13 reb","PHX","102","33","11","2","0","DEN","93","13","28","0","2"
"611",21800636,"Golden 1 Center","17853","2","04","01-12","Bogdanovic, Fox, Hield combine for 64 points","SAC","104","21","22","0","0","CHA","97","23","19","0","0"
"612",21800637,"Vivint Smart Home Arena","18306","2","12","01-12","Mitchell: 34 pts (fifth straight w/ 25-plus)","UTA","110","21","23","0","0","CHI","102","33","10","0","0"
"613",21800638,"Madison Square Garden","18596","2","22","01-13","Simmons: 20 points, 22 rebounds, 9 assists","NYK","105","33","10","2","0","PHI","108","16","28","0","2"
"614",21800639,"Capital One Arena","16919","2","57","01-13","Leonard: 41 pts; Beal: 43 pts, 10 reb, 15 ast","WAS","138","26","18","2","0","TOR","140","12","33","0","2"
"615",21800640,"State Farm Arena","16292","2","15","01-13","Giannis: 33 pts; Bledsoe: 24 pts, 10 ast","ATL","114","30","13","1","0","MIL","133","12","30","0","1"
"616",21800641,"Amway Center","16982","2","07","01-13","Harden: 38 pts (1-17 3s), 9 reb, 12 ast","ORL","116","24","19","0","0","HOU","109","18","24","0","0"
"617",21800642,"American Airlines Center","20340","2","12","01-13","Curry: 48 points (17-32 FGs), 11 3-pointers","DAL","114","23","20","1","1","GSW","119","14","29","1","1"
"618",21800643,"Pepsi Center","19520","2","16","01-13","Jokic: 40 points, 10 rebounds, 8 assists","DEN","116","13","29","0","1","POR","113","18","26","1","0"
"619",21800644,"Staples Center","18997","2","17","01-13","Cavaliers snap 12-game losing streak","LAL","95","21","23","0","1","CLE","101","35","9","1","0"
"620",21800645,"Barclays Center","16247","2","09","01-14","Russell: 34 points, 7 assists","BKN","109","23","22","1","0","BOS","102","18","25","0","1"
"621",21800646,"Toyota Center","18055","2","06","01-14","Harden: 57 points (17-33 FG), 9 rebounds","HOU","112","18","25","0","2","MEM","94","24","19","2","0"
"622",21800647,"AT&T Center","18354","2","06","01-14","Walker: 33 points; Parker: 8 pts, 4 ast","SAS","93","20","25","0","0","CHA","108","23","20","0","0"
"623",21800648,"Vivint Smart Home Arena","18306","2","15","01-14","Mitchell: 28 pts; Gobert: 18 pts, 25 reb","UTA","100","21","24","0","1","DET","94","24","18","1","0"
"624",21800649,"Golden 1 Center","17583","2","19","01-14","Hield: 19 pts, 7 reb; Lillard: 35 pts","SAC","115","21","23","1","0","POR","107","19","26","0","1"
"625",21800650,"Staples Center","15283","2","19","01-14","Davis: 46 points, 16 rebounds","LAC","117","19","24","1","1","NOP","121","23","21","1","1"
"626",21800651,"Bankers Life Fieldhouse","15698","2","10","01-15","Seven Pacers score in double figures","IND","131","14","29","0","1","PHX","97","34","11","1","0"
"627",21800652,"Wells Fargo Center","20015","2","11","01-15","76ers score their most points since 1990","PHI","149","16","29","0","0","MIN","107","23","21","0","0"
"628",21800653,"State Farm Arena","15045","2","13","01-15","Collins: 26 pts; Young: 24 pts, 11 ast","ATL","142","30","14","1","0","OKC","126","17","26","0","1"
"629",21800654,"Fiserv Forum","17626","1","56","01-15","Giannis: 12 pts, 10 rbs, 10 ast in 24 mins","MIL","124","12","31","1","0","MIA","86","21","21","0","1"
"630",21800655,"Pepsi Center","19896","2","02","01-15","Warriors set NBA 1st-quarter record w/ 51 pts","DEN","111","14","29","0","1","GSW","142","14","30","1","0"
"631",21800656,"Staples Center","18997","2","17","01-15","Ball: 19 points, 8 rebounds, 6 assists ","LAL","107","21","24","0","0","CHI","100","34","10","0","0"
"632",21800657,"Little Caesars Arena","14019","2","21","01-16","Griffin: 30 pts; Drummond: 14 pts, 22 reb","DET","120","24","19","1","1","ORL","115","25","19","1","1"
"633",21800658,"TD Garden","18624","2","12","01-16","Irving: 27 points, 18 assists (career high)","BOS","117","18","26","1","1","TOR","108","13","33","1","1"
"634",21800659,"Toyota Center","18055","2","27","01-16","Harden: 58 pts, 10 reb; Dinwiddie: 33 pts","HOU","142","19","25","0","1","BKN","145","23","23","1","0"
"635",21800660,"FedExForum","14921","2","07","01-16","Giannis: 27 points, 11 rebounds","MEM","101","25","19","0","1","MIL","111","12","32","1","0"
"636",21800661,"American Airlines Center","20214","2","07","01-16","Six Spurs score 12+ points","DAL","101","24","20","1","0","SAS","105","20","26","0","1"
"637",21800662,"Moda Center","19089","2","00","01-16","Lillard: 33 pts; Nurkic: 10 pts, 10 reb, 10 ast","POR","129","19","27","0","0","CLE","112","36","9","0","0"
"638",21800663,"ORACLE Arena","19596","2","25","01-16","Curry: 41 pts (9-17 3FG); Durant: 30 pts, 15 reb","GSW","147","14","31","0","1","NOP","140","24","21","1","0"
"639",21800664,"Staples Center","15535","2","07","01-16","Gobert: 23 pts, 22 reb; Mitchell: 28 pts","LAC","109","20","24","0","0","UTA","129","21","25","0","0"
"640",21800665,"The O2 Arena","19078","2","15","01-17","NBA London Game 2019","WAS","101","26","19","0","2","NYK","100","34","10","2","0"
"641",21800666,"Spectrum Center","15431","2","09","01-17","Hernangomez: 11 points, 16 rebounds off bench","CHA","114","23","21","1","0","SAC","95","22","23","0","1"
"642",21800667,"Bankers Life Fieldhouse","16007","2","03","01-17","Embiid: 22 points, 13 rebounds, 8 assists","IND","96","15","29","1","1","PHI","120","16","30","1","1"
"643",21800668,"Scotiabank Arena","19800","2","19","01-17","Siakam layup at buzzer wins it for Raptors","TOR","111","13","34","0","1","PHX","109","35","11","1","0"
"644",21800669,"Pepsi Center","17289","1","59","01-17","Jokic: 18 points, 8 rebounds, 11 assists","DEN","135","14","30","0","1","CHI","105","35","10","1","0"
"645",21800670,"Chesapeake Energy Arena","18203","2","41","01-17","Zubac: 26 points, 12 rebounds off bench","OKC","128","18","26","0","1","LAL","138","21","25","1","0"
"646",21800671,"TD Garden","18624","2","11","01-18","Irving: 38 pts, 7 reb, 11 ast","BOS","122","18","27","0","1","MEM","116","26","19","1","0"
"647",21800672,"Little Caesars Arena","17228","2","16","01-18","Wade: 20 points, 8 assists in 28 min","DET","98","24","20","1","0","MIA","93","22","21","0","1"
"648",21800673,"Amway Center","17840","2","10","01-18","Russell: 40 pts (16/25 FGs, 8/12 3s)","ORL","115","26","19","0","0","BKN","117","23","24","0","0"
"649",21800674,"Target Center","17222","2","35","01-18","Aldridge 29 pts; Gay 22 pts","MIN","113","24","21","2","1","SAS","116","20","27","1","2"
"650",21800675,"Vivint Smart Home Arena","18306","2","06","01-18","Gobert: 19 pts, 15 reb, 5 ast","UTA","115","21","26","0","1","CLE","99","37","9","1","0"
"651",21800676,"Staples Center","19068","2","20","01-18","Cousins debuts: 14 pts (3/4 3Ps), 6 reb","LAC","94","21","24","1","1","GSW","112","14","32","1","1"
"652",21800677,"Moda Center","19598","2","10","01-18","Lillard, McCollum & Layman top 20 pts","POR","128","19","28","0","1","NOP","112","25","21","1","0"
"653",21800678,"Wells Fargo Center","20646","2","30","01-19","George: 31 points, winning 3-pointer","PHI","115","17","30","0","0","OKC","117","18","27","0","0"
"654",21800679,"Spectrum Center","19278","2","20","01-19","Eight Hornets score in double figures","CHA","135","23","22","0","1","PHX","115","36","11","1","0"
"655",21800680,"Little Caesars Arena","15377","2","23","01-19","Hield hits game-winning 3-pointer at buzzer","DET","101","25","20","1","0","SAC","103","22","24","0","1"
"656",21800681,"Bankers Life Fieldhouse","17508","2","11","01-19","Sabonis: 16 points, 11 rebounds off bench","IND","111","15","30","0","0","DAL","99","25","20","0","0"
"657",21800682,"Amway Center","18846","1","56","01-19","Bledsoe: 30 pts; Giannis: 25 pts, 13 reb","ORL","108","27","19","1","0","MIL","118","12","33","0","1"
"658",21800683,"State Farm Arena","16626","2","13","01-19","Celtics outscore Hawks by 14 in 4th quarter","ATL","105","31","14","2","0","BOS","113","18","28","0","2"
"659",21800684,"Scotiabank Arena","19800","2","00","01-19","Green: 18 points in 3rd quarter, 24 overall","TOR","119","13","35","0","1","MEM","90","27","19","1","0"
"660",21800685,"United Center","20926","2","09","01-19","Richardson: 26 points; Waiters: 21 points","CHI","103","36","10","1","0","MIA","117","22","22","0","1"
"661",21800686,"Toyota Center","18055","2","46","01-19","Harden: 48 points (19th straight w/ 30-plus)","HOU","138","19","26","0","2","LAL","134","22","25","2","0"
"662",21800687,"Pepsi Center","19520","2","02","01-19"," Jokic: 19 points, 11 rebounds, 12 assists","DEN","124","14","31","0","1","CLE","102","38","9","1","0"
"663",21800688,"Bankers Life Fieldhouse","15015","2","03","01-20","Oladipo: 21 points, 7 rebounds, 3 steals","IND","120","15","31","1","0","CHA","95","24","22","0","1"
"664",21800689,"Target Center","14607","2","25","01-20","Rose: 29 of 31 points in second half","MIN","116","24","22","1","0","PHX","114","37","11","0","1"
"665",21800690,"AT&T Center","18354","2","09","01-20","Harris: 27 points, 9 rebounds, 9 assists","SAS","95","21","27","1","2","LAC","103","21","25","2","1"
"666",21800691,"Madison Square Garden","19493","2","14","01-21","George: 31 pts; Westbrook: 17 pts, 10 reb, 9 ast","NYK","109","35","10","1","0","OKC","127","18","28","0","1"
"667",21800692,"Quicken Loans Arena","19432","2","07","01-21","LaVine: 25 points in 24 minutes","CLE","88","39","9","2","0","CHI","104","36","11","0","2"
"668",21800693,"Capital One Arena","16229","2","09","01-21","Ariza: 20 points, 12 rebounds","WAS","101","26","20","1","0","DET","87","26","20","0","1"
"669",21800694,"Fiserv Forum","17963","2","13","01-21","Antetokounmpo: 31 points, 15 rebounds","MIL","116","12","34","0","0","DAL","106","26","20","0","0"
"670",21800695,"State Farm Arena","16611","2","06","01-21","Vucevic: 29 points, 14 rebounds","ATL","103","32","14","0","0","ORL","122","27","20","0","0"
"671",21800696,"Barclays Center","14233","2","03","01-21","Russell: 31 points, 8 assists","BKN","123","23","25","0","0","SAC","94","23","24","0","0"
"672",21800697,"FedExForum","17794","2","15","01-21","Holiday, Randle, Okafor post double-doubles","MEM","85","28","19","1","1","NOP","105","25","22","1","1"
"673",21800698,"TD Garden","18624","2","05","01-21","Irving: 26 points, 10 assists, 8 steals","BOS","107","18","29","1","0","MIA","99","23","22","0","1"
"674",21800699,"Wells Fargo Center","20313","2","21","01-21","Embiid: 32 pts, 14 rbs; Harden: 37 pts","PHI","121","17","31","0","0","HOU","93","20","26","0","0"
"675",21800700,"Vivint Smart Home Arena","18306","2","16","01-21","Nurkic: 22 pts, 9 reb, 7 ast, 6 blk","UTA","104","22","26","0","2","POR","109","19","29","2","0"
"676",21800701,"Staples Center","18997","2","20","01-21","Thompson: Hits first 10 3s to tie NBA record","LAL","111","23","25","0","1","GSW","130","14","33","1","0"
"677",21800702,"Scotiabank Arena","19800","2","17","01-22","Ibaka: 15 pts, 10 reb; Lowry: 19 pts, 9 reb","TOR","120","13","36","0","1","SAC","105","24","24","1","0"
"678",21800703,"Chesapeake Energy Arena","18203","2","11","01-22","George: 36 pts: Westbrook: 29 pts, 14 ast","OKC","123","18","29","0","1","POR","114","20","29","1","0"
"679",21800704,"American Airlines Center","19466","2","22","01-22","Smith Jr.: 17 pts, 8 reb; Jordan: 13 pts, 16 reb","DAL","106","26","21","1","1","LAC","98","22","25","1","1"
"680",21800705,"Talking Stick Resort Arena","14460","2","04","01-22","Towns: 25 pts, 18 reb; Booker, Dieng ejected","PHX","91","38","11","1","1","MIN","118","24","23","1","1"
"681",21800706,"Bankers Life Fieldhouse","16879","2","24","01-23","Oladipo carted off with right knee injury","IND","110","15","32","2","0","TOR","106","14","36","0","2"
"682",21800707,"TD Garden","18624","2","00","01-23","Rozier: 26 points, 8 rebounds, 6 assists","BOS","123","18","30","0","1","CLE","103","40","9","1","0"
"683",21800708,"Barclays Center","13185","2","14","01-23","Russell: 25 points, 10 assists","BKN","114","23","26","0","1","ORL","110","28","20","1","0"
"684",21800709,"AmericanAirlines Arena","19600","2","08","01-23","Harris: 31 points, 6 rebounds, 6 assists","MIA","99","24","22","0","1","LAC","111","22","26","1","0"
"685",21800710,"Madison Square Garden","18819","2","26","01-23","Harden: Career-high 61 points","NYK","110","36","10","0","0","HOU","114","20","27","0","0"
"686",21800711,"Wells Fargo Center","20339","2","10","01-23","Embiid: 33 points, 19 rebounds","PHI","122","17","32","1","0","SAS","120","22","27","0","1"
"687",21800712,"United Center","18223","2","14","01-23","Collins: Career-high 35 points","CHI","101","37","11","0","1","ATL","121","32","15","1","0"
"688",21800713,"FedExForum","12863","2","09","01-23","Gasol: 22 points, 17 rebounds, 10 assists","MEM","107","29","19","0","0","CHA","118","24","23","0","0"
"689",21800714,"Smoothie King Center","18181","2","10","01-23","Griffin: 37 points, 9 rebounds, 7 assists","NOP","94","26","22","0","1","DET","98","26","21","1","0"
"690",21800715,"Vivint Smart Home Arena","18306","2","26","01-23","","UTA","114","22","27","1","0","DEN","108","15","31","0","1"
"691",21800716,"Capital One Arena","20409","2","14","01-24","Curry: 38 points on just two 3-pointers","WAS","118","27","20","1","0","GSW","126","14","34","0","1"
"692",21800717,"Chesapeake Energy Arena","18203","2","00","01-24","Westbrook: 23 points, 17 rebounds, 16 assists","OKC","122","18","30","1","1","NOP","116","27","22","1","1"
"693",21800718,"Talking Stick Resort Arena","15441","2","08","01-24","Lillard: 24 points / McCollum: 20 points","PHX","106","39","11","1","0","POR","120","20","30","0","1"
"694",21800719,"Staples Center","18997","2","19","01-24","Towns: 27 points, 12 rebounds, 5 assists","LAL","105","24","25","2","1","MIN","120","24","24","1","2"
"695",21800720,"Amway Center","17216","2","00","01-25","Beal: 27 points; Vucevic: 28 points ","ORL","91","29","20","1","1","WAS","95","27","21","1","1"
"696",21800721,"Barclays Center","17033","2","26","01-25","Nets bench scores 71 points","BKN","109","23","27","1","2","NYK","99","37","10","2","1"
"697",21800722,"Quicken Loans Arena","19432","2","08","01-25","Winslow: 27 points; Osman: 29 points","CLE","94","41","9","2","0","MIA","100","24","23","0","2"
"698",21800723,"United Center","19354","2","09","01-25","Williams: 31 pts, 10 reb, 10 ast off bench","CHI","101","38","11","0","0","LAC","106","22","27","0","0"
"699",21800724,"Toyota Center","18055","2","20","01-25"," Harden: 35 pts (15-15 FTs); Leonard: 32 pts","HOU","121","20","28","0","0","TOR","119","15","36","0","0"
"700",21800725,"FedExForum","14486","2","21","01-25","Hield: 26 points; Fox: 22 points","MEM","96","30","19","2","1","SAC","99","24","25","1","2"
"701",21800726,"American Airlines Center","20327","2","15","01-25","Doncic: 32 points, 8 rebounds, 8 assists","DAL","106","26","22","0","0","DET","101","27","21","0","0"
"702",21800727,"Fiserv Forum","17803","2","18","01-25","Giannis: 34 pts, 14 reb, 3 ast, 3 stl, 3 blk","MIL","108","12","35","1","1","CHA","99","25","23","1","1"
"703",21800728,"Pepsi Center","17425","2","10","01-25","Eight Nuggets score in double figures","DEN","132","15","32","1","2","PHX","95","40","11","2","1"
"704",21800729,"Vivint Smart Home Arena","18306","2","13","01-25","Mitchell: 24 pts, 11 ast; Towns: 33 pts, 11 reb","UTA","106","22","28","1","0","MIN","102","25","24","0","1"
"705",21800730,"Smoothie King Center","17724","2","05","01-26","Aldridge: 28 points, 12 rebounds","NOP","114","28","22","1","1","SAS","126","22","28","1","1"
"706",21800731,"FedExForum","0","2","25","01-26","Conley: 22 points, 11 assists ","MEM","106","30","20","1","0","IND","103","16","32","0","1"
"707",21800732,"TD Garden","18624","2","15","01-26","Durant: 33 points; Curry: 24 points (17 in 2Q)","BOS","111","19","30","0","0","GSW","115","14","35","0","0"
"708",21800733,"Pepsi Center","19673","2","20","01-26"," Jokic: 32 points, 18 rebounds, 10 assists","DEN","126","15","33","0","0","PHI","110","18","32","0","0"
"709",21800734,"Moda Center","19629","2","12","01-26"," McCollum: 28 points, 10 rebounds, 10 assists","POR","120","20","31","0","0","ATL","111","33","15","0","0"
"710",21800735,"United Center","19675","2","04","01-27","Burks, Clarkson: 18 points apiece","CHI","101","39","11","0","3","CLE","104","41","10","3","0"
"711",21800736,"Staples Center","19068","2","14","01-27","Beverley: 16 pts, 10 reb, 8 ast; Harrell: 25 pts","LAC","122","22","28","0","2","SAC","108","25","25","2","0"
"712",21800737,"Toyota Center","18055","2","05","01-27","  Harden: 40 points, 11 rebounds, 6 assists","HOU","103","20","29","1","0","ORL","98","30","20","0","1"
"713",21800738,"Chesapeake Energy Arena","18203","2","20","01-27","George: 36 points, 13 rebounds, 3 steals","OKC","118","18","31","0","0","MIL","112","13","35","0","0"
"714",21800739,"American Airlines Center","20308","2","24","01-27","Leonard: 33 pts; Doncic: 35 pts, 12 reb, 10 ast","DAL","120","27","22","1","0","TOR","123","15","37","0","1"
"715",21800740,"Target Center","14542","2","13","01-27","Mitchell leads seven in double figures w/ 29","MIN","111","26","24","1","1","UTA","125","22","29","1","1"
"716",21800741,"Madison Square Garden","18852","2","18","01-27","Heat outscore Knicks by 9 over final 3:12","NYK","97","38","10","1","0","MIA","106","24","24","0","1"
"717",21800742,"AT&T Center","18354","2","06","01-27","Aldridge: 30 points, 9 rebounds, 6 assists","SAS","132","22","29","0","0","WAS","119","28","21","0","0"
"718",21800743,"Staples Center","18997","2","21","01-27","Zubac: 24 points, 16 rebounds, 4 blocks","LAL","116","24","26","0","2","PHX","102","41","11","2","0"
"719",21800744,"Spectrum Center","13963","2","07","01-28","Four Hornets reserves score in double digits","CHA","101","25","24","1","1","NYK","92","39","10","1","1"
"720",21800745,"Bankers Life Fieldhouse","17923","2","05","01-28","Curry: 26 points; Warriors win 11th straight","IND","100","17","32","0","0","GSW","132","14","36","0","0"
"721",21800746,"TD Garden","18624","2","08","01-28","Smart: 21 pts, 7 ast; Horford: 14 pts, 6 blk","BOS","112","19","31","1","1","BKN","104","24","27","1","1"
"722",21800747,"FedExForum","12917","2","15","01-28","Nuggets overcome 25-point deficit","MEM","92","31","20","1","1","DEN","95","15","34","1","1"
"723",21800748,"Staples Center","17382","2","23","01-28","Young: 26 points (10-18 FG), 8 assists","LAC","118","23","28","0","1","ATL","123","33","16","1","0"
"724",21800749,"Quicken Loans Arena","19432","2","12","01-29","Osman: 26 points, 5 rebounds, 7 assists","CLE","116","41","11","1","1","WAS","113","29","21","1","1"
"725",21800750,"Little Caesars Arena","14187","2","07","01-29","Giannis: 21 points, 8 rebounds, 11 assists","DET","105","28","21","3","0","MIL","115","13","36","0","3"
"726",21800751,"Amway Center","16341","2","07","01-29","Schroder: 18 of 21 points in 4h quarter","ORL","117","31","20","0","0","OKC","126","18","32","0","0"
"727",21800752,"Barclays Center","12726","2","13","01-29","Napier: 24 points off bench","BKN","122","24","28","0","2","CHI","117","40","11","2","0"
"728",21800753,"Toyota Center","18055","2","20","01-29","Harden: 37 points, 11 rebounds","HOU","116","21","29","1","1","NOP","121","28","23","1","1"
"729",21800754,"AT&T Center","18121","2","14","01-29","Gay drills 21-foot jumper at buzzer","SAS","126","22","30","1","2","PHX","124","42","11","2","1"
"730",21800755,"Staples Center","18997","2","18","01-29","Embiid: 28 points, 11 rebounds","LAL","105","25","26","0","0","PHI","121","18","33","0","0"
"731",21800756,"TD Garden","18624","1","54","01-30","Rozier: 17 points, career-high 10 assists","BOS","126","19","32","1","1","CHA","94","26","24","1","1"
"732",21800757,"AmericanAirlines Arena","19600","2","08","01-30","Portis: 22 of 26 points in second half","MIA","89","25","24","0","2","CHI","105","40","12","2","0"
"733",21800758,"Madison Square Garden","18842","2","06","01-30","Smith Jr.: Second career triple-double","NYK","90","40","10","0","1","DAL","114","27","23","1","0"
"734",21800759,"Capital One Arena","15354","2","11","01-30","Beal: 25 points, 6 rebounds, 6 assists","WAS","107","29","22","2","0","IND","89","18","32","0","2"
"735",21800760,"Target Center","13615","2","31","01-30","Towns: First career buzzer-beating winner","MIN","99","26","25","1","0","MEM","97","32","20","0","1"
"736",21800761,"Smoothie King Center","14211","2","04","01-30","Jokic: 23 points, 13 rebounds, 10 assists","NOP","99","29","23","1","1","DEN","105","15","35","1","1"
"737",21800762,"Golden 1 Center","17583","2","11","01-30","Giles: Season-high 20 points, 7 rebounds","SAC","135","25","26","0","1","ATL","113","34","16","1","0"
"738",21800763,"Moda Center","19393","2","12","01-30","Lillard, McCollum combine for 66 points","POR","132","20","32","2","1","UTA","105","23","29","1","2"
"739",21800770,"Spectrum Center","15387","2","16","02-01","Walker: 23 points; Monk: 20 points","CHA","100","26","25","0","1","MEM","92","33","20","1","0"
"740",21800771,"Madison Square Garden","18343","2","03","02-01","Irving: 23 points, 10 rebounds, 6 assists","NYK","99","41","10","2","1","BOS","113","19","33","1","2"
"741",21800772,"AmericanAirlines Arena","19600","2","09","02-01","George: 43 pts; Westbrook: 14p/12r/14a ","MIA","102","26","24","0","0","OKC","118","18","33","0","0"
"742",21800773,"Vivint Smart Home Arena","18306","2","17","02-01","Gobert: 25 pts, 13 reb; Young: 28 pts, 9 ast","UTA","128","23","30","0","0","ATL","112","35","16","0","0"
"743",21800774,"Pepsi Center","20106","2","12","02-01","Jokic: 31 pts, 13 reb, 9 ast; Harden: 30 pts","DEN","136","15","36","2","0","HOU","122","22","29","0","2"
"744",21800775,"Little Caesars Arena","17862","2","27","02-02","Williams: Season-high 39 points","DET","101","29","22","0","1","LAC","111","24","29","1","0"
"745",21800776,"Spectrum Center","19114","2","12","02-02","Walker: 37 points, 10 assists","CHA","125","26","26","1","1","CHI","118","41","12","1","1"
"746",21800777,"Amway Center","17385","2","04","02-02","Vucevic: 24 points, 12 rebounds","ORL","102","31","22","2","0","BKN","89","26","28","0","2"
"747",21800778,"Capital One Arena","20409","2","06","02-02","Giannis: 37 points (17-17 FTs), 10 rebounds","WAS","115","30","22","0","1","MIL","131","13","38","1","0"
"748",21800779,"AT&T Center","18354","2","03","02-02","Aldridge: 25 points, 14 rebounds","SAS","113","22","32","1","2","NOP","108","30","23","2","1"
"749",21800780,"Quicken Loans Arena","19432","2","14","02-02","Doncic: 35 points, 11 rebounds, 6 assists","CLE","98","42","11","0","0","DAL","111","28","24","0","0"
"750",21800781,"AmericanAirlines Arena","19600","2","13","02-02","Bogdanovic: 31 points, 7 rebounds","MIA","88","27","24","2","0","IND","95","19","33","0","2"
"751",21800782,"ORACLE Arena","19596","2","15","02-02","Thompson: 28 points (10-15 FG)","GSW","115","15","37","1","1","LAL","101","26","27","1","1"
"752",21800783,"Target Center","17208","2","06","02-02","Jokic: 13 points, 16 rebounds, 10 assists","MIN","106","27","25","1","0","DEN","107","15","37","0","1"
"753",21800784,"Talking Stick Resort Arena","15534","2","11","02-02","Collins: 35 points, 16 rebounds","PHX","112","43","11","0","0","ATL","118","35","17","0","0"
"754",21800785,"Golden 1 Center","17583","2","17","02-02","Hield: 34 points, seven 3-pointers","SAC","115","25","27","0","0","PHI","108","19","34","0","0"
"755",21800786,"Vivint Smart Home Arena","18306","2","22","02-02","Harden: 43 points, 12 rebounds, 6 steals","UTA","98","24","30","1","2","HOU","125","22","30","2","1"
"756",21800787,"Madison Square Garden","17025","2","13","02-03","Conley: 25 points, 8 rebounds, 7 assists","NYK","84","42","10","0","1","MEM","96","33","21","1","0"
"757",21800788,"TD Garden","18624","2","16","02-03","Irving: 30 points, 11 assists","BOS","134","19","34","0","1","OKC","129","19","33","1","0"
"758",21800789,"Scotiabank Arena","19800","2","15","02-03","Raptors: 10th win in past 11 home games","TOR","121","16","38","0","1","LAC","103","25","29","1","0"
"759",21800790,"Little Caesars Arena","12589","2","05","02-04","Drummond: 27 points, 12 rebounds, 3 blocks","DET","129","29","23","0","0","DEN","103","16","37","0","0"
"760",21800791,"Capital One Arena","15025","2","16","02-04","Nine Hawks scored in double figures","WAS","129","31","22","1","2","ATL","137","35","18","2","1"
"761",21800792,"Barclays Center","16209","2","07","02-04","Giannis: 30 points, 15 rebounds, 9 assists","BKN","94","27","28","1","0","MIL","113","13","39","0","1"
"762",21800793,"Smoothie King Center","15780","2","10","02-04","Collison: 22 pts; Sabonis: 16 pts, 13 reb","NOP","107","31","23","0","0","IND","109","19","34","0","0"
"763",21800794,"Talking Stick Resort Arena","15740","2","10","02-04","Harden: 44 pts (15-26 FG), 8 reb, 6 ast","PHX","110","44","11","0","0","HOU","118","22","31","0","0"
"764",21800795,"Golden 1 Center","16245","2","06","02-04","Bagley III: 24 points (career high), 12 rebounds","SAC","127","25","28","0","1","SAS","112","23","32","1","0"
"765",21800796,"Spectrum Center","14300","2","14","02-05","Harris: 34 points, game-winner with 4.3 left","CHA","115","27","26","1","0","LAC","117","25","30","0","1"
"766",21800797,"Quicken Loans Arena","19432","1","58","02-05","Tatum: 25 points; Irving sits (left hip strain)","CLE","96","43","11","2","0","BOS","103","19","35","0","2"
"767",21800798,"Bankers Life Fieldhouse","17265","2","04","02-05","Biggest loss in LeBron's career","IND","136","19","35","1","0","LAL","94","27","27","0","1"
"768",21800799,"Madison Square Garden","17853","2","13","02-05","Griffin: 29 pts, 8 ast; Drummond: 17 pts, 16 reb","NYK","92","43","10","1","0","DET","105","29","24","0","1"
"769",21800800,"Wells Fargo Center","20472","2","26","02-05","Leonard: 24 pts, 7 reb; Embiid: 37 pts, 13 reb","PHI","107","20","34","2","1","TOR","119","16","39","1","2"
